t,i,j
36102.0,61,7
36103.0,61,7
36105.0,65,37
36105.0,61,7
36105.0,43,73
36106.0,65,37
36106.0,13,53
36106.0,73,11
36106.0,61,7
36107.0,34,41
36108.0,65,37
36108.0,61,7
36108.0,41,14
36108.0,34,41
36109.0,65,37
36109.0,41,14
36109.0,34,41
36110.0,13,53
36110.0,65,37
36110.0,61,7
36110.0,34,41
36111.0,61,7
36111.0,65,37
36111.0,34,41
36112.0,34,14
36112.0,34,41
36112.0,65,37
36113.0,43,73
36113.0,65,37
36113.0,41,14
36113.0,55,62
36114.0,65,37
36114.0,61,7
36114.0,34,41
36114.0,41,14
36115.0,65,37
36115.0,41,14
36115.0,19,75
36116.0,61,7
36116.0,43,73
36116.0,19,75
36116.0,65,37
36116.0,41,14
36117.0,61,7
36117.0,19,75
36117.0,65,37
36117.0,43,73
36117.0,41,14
36118.0,41,14
36118.0,43,73
36118.0,55,62
36118.0,61,7
36118.0,34,41
36118.0,65,37
36118.0,19,75
36119.0,19,75
36119.0,55,62
36119.0,31,83
36119.0,34,41
36119.0,43,73
36119.0,41,14
36119.0,31,22
36119.0,65,37
36120.0,65,37
36120.0,19,75
36120.0,43,11
36120.0,56,74
36120.0,43,73
36120.0,41,14
36120.0,61,7
36121.0,55,62
36121.0,43,73
36121.0,61,7
36121.0,65,37
36121.0,56,74
36121.0,41,14
36121.0,19,75
36122.0,56,74
36122.0,31,83
36122.0,43,73
36122.0,19,75
36122.0,61,7
36122.0,41,14
36122.0,55,62
36122.0,65,37
36123.0,65,37
36123.0,56,74
36123.0,43,11
36123.0,41,14
36123.0,55,62
36123.0,43,73
36123.0,31,83
36123.0,61,7
36123.0,19,75
36124.0,55,62
36124.0,43,11
36124.0,41,14
36124.0,31,83
36124.0,43,73
36124.0,56,74
36124.0,61,7
36124.0,65,37
36125.0,43,73
36125.0,61,7
36125.0,31,83
36125.0,41,14
36125.0,65,37
36126.0,41,14
36126.0,61,7
36126.0,43,11
36126.0,56,74
36126.0,43,73
36126.0,31,83
36127.0,31,83
36127.0,43,11
36127.0,61,7
36127.0,41,14
36127.0,56,74
36127.0,13,53
36127.0,43,73
36127.0,55,62
36127.0,65,37
36128.0,43,73
36128.0,56,74
36128.0,41,14
36128.0,55,62
36128.0,65,37
36128.0,31,83
36128.0,43,11
36128.0,19,75
36128.0,61,7
36129.0,41,14
36129.0,19,75
36129.0,56,74
36129.0,43,11
36129.0,65,37
36129.0,31,83
36129.0,61,7
36129.0,43,73
36129.0,32,22
36130.0,32,83
36130.0,32,22
36130.0,81,52
36130.0,18,59
36130.0,61,7
36130.0,82,60
36130.0,12,81
36130.0,13,53
36130.0,43,73
36131.0,82,60
36131.0,81,52
36131.0,43,11
36131.0,12,81
36131.0,32,83
36131.0,43,73
36132.0,61,7
36132.0,12,81
36132.0,32,83
36132.0,82,60
36132.0,43,73
36132.0,81,52
36133.0,32,83
36133.0,61,7
36133.0,82,60
36133.0,13,53
36133.0,43,73
36133.0,12,81
36134.0,81,52
36134.0,12,81
36134.0,61,7
36134.0,43,73
36135.0,43,73
36135.0,12,81
36135.0,81,52
36136.0,43,73
36136.0,61,7
36137.0,81,52
36137.0,43,73
36137.0,12,81
36138.0,73,11
36138.0,43,73
36138.0,12,81
36139.0,73,11
36139.0,43,73
36139.0,61,7
36139.0,86,69
36139.0,12,81
36139.0,13,53
36140.0,61,7
36140.0,43,73
36140.0,12,81
36140.0,13,53
36141.0,12,81
36141.0,43,73
36141.0,61,7
36142.0,43,11
36142.0,12,81
36142.0,43,73
36142.0,61,7
36143.0,12,52
36143.0,61,7
36143.0,18,59
36144.0,12,52
36144.0,81,52
36144.0,61,7
36144.0,18,59
36145.0,18,59
36145.0,12,81
36145.0,86,79
36145.0,12,52
36146.0,86,79
36146.0,61,7
36146.0,12,52
36146.0,12,81
36146.0,18,59
36147.0,61,7
36147.0,86,79
36147.0,12,52
36148.0,82,60
36148.0,86,79
36148.0,61,7
36149.0,82,60
36149.0,61,7
36150.0,86,79
36150.0,43,73
36151.0,86,79
36152.0,43,73
36152.0,82,60
36153.0,43,73
36153.0,82,60
36154.0,61,7
36154.0,73,11
36154.0,68,2
36154.0,43,73
36155.0,43,73
36155.0,12,52
36156.0,68,2
36156.0,61,7
36156.0,43,73
36157.0,86,69
36157.0,43,73
36158.0,43,73
36158.0,68,2
36158.0,32,31
36158.0,86,69
36158.0,32,22
36158.0,18,59
36159.0,32,22
36159.0,43,73
36159.0,86,69
36159.0,13,53
36159.0,68,2
36160.0,68,2
36160.0,32,31
36160.0,13,53
36160.0,79,69
36160.0,18,3
36161.0,18,3
36161.0,13,53
36161.0,68,2
36161.0,79,69
36161.0,61,7
36162.0,18,3
36162.0,68,2
36162.0,13,53
36163.0,68,2
36163.0,18,3
36163.0,65,37
36163.0,61,7
36163.0,43,73
36163.0,13,53
36164.0,13,53
36164.0,68,2
36164.0,18,3
36164.0,43,73
36165.0,68,2
36165.0,18,3
36165.0,43,73
36165.0,13,53
36166.0,18,3
36166.0,68,2
36166.0,43,73
36167.0,68,2
36167.0,61,7
36167.0,43,73
36167.0,18,3
36168.0,18,3
36168.0,68,2
36168.0,43,73
36169.0,18,3
36169.0,13,53
36169.0,43,73
36169.0,68,2
36169.0,61,7
36170.0,43,73
36170.0,68,2
36170.0,13,53
36170.0,18,3
36171.0,61,7
36171.0,68,2
36171.0,43,73
36171.0,18,3
36172.0,18,3
36172.0,68,2
36172.0,43,73
36172.0,79,69
36173.0,18,3
36173.0,61,7
36173.0,79,69
36173.0,43,73
36173.0,43,11
36173.0,68,2
36173.0,13,53
36174.0,43,73
36174.0,68,2
36174.0,61,7
36174.0,13,53
36174.0,18,3
36175.0,43,73
36175.0,43,11
36175.0,56,74
36175.0,32,83
36175.0,13,53
36175.0,61,7
36176.0,73,11
36176.0,43,11
36176.0,39,59
36176.0,13,53
36176.0,56,74
36176.0,43,73
36176.0,32,22
36176.0,65,37
36177.0,56,74
36177.0,43,11
36177.0,13,53
36177.0,43,73
36178.0,13,53
36178.0,56,74
36178.0,40,60
36178.0,43,73
36179.0,56,74
36179.0,65,37
36179.0,43,73
36179.0,13,53
36180.0,56,74
36180.0,61,7
36180.0,13,53
36180.0,43,73
36180.0,65,37
36181.0,43,73
36181.0,39,59
36181.0,13,53
36181.0,56,74
36181.0,61,7
36182.0,61,7
36182.0,43,73
36182.0,56,74
36182.0,65,37
36183.0,56,74
36183.0,61,7
36183.0,39,59
36183.0,43,73
36184.0,43,73
36184.0,13,53
36184.0,39,59
36184.0,56,74
36185.0,13,53
36185.0,61,7
36185.0,56,74
36186.0,13,53
36186.0,56,74
36186.0,61,7
36187.0,13,53
36187.0,73,11
36187.0,61,7
36187.0,12,52
36188.0,13,53
36189.0,13,53
36189.0,61,7
36190.0,13,53
36190.0,56,74
36190.0,65,37
36191.0,56,74
36191.0,12,52
36191.0,61,7
36191.0,65,37
36191.0,13,53
36192.0,56,74
36192.0,31,83
36192.0,65,37
36193.0,65,37
36193.0,56,74
36193.0,61,7
36194.0,65,37
36194.0,56,74
36194.0,61,7
36194.0,31,83
36195.0,56,74
36195.0,65,37
36195.0,31,83
36196.0,12,52
36196.0,31,83
36196.0,65,37
36196.0,61,7
36197.0,65,37
36197.0,56,74
36197.0,61,7
36198.0,56,74
36198.0,61,7
36198.0,13,53
36198.0,31,22
36198.0,65,37
36199.0,61,7
36199.0,56,74
36199.0,65,37
36200.0,61,7
36200.0,31,22
36200.0,56,74
36200.0,65,37
36201.0,65,37
36201.0,61,7
36201.0,56,74
36202.0,56,74
36202.0,32,31
36202.0,31,22
36202.0,65,37
36203.0,56,74
36203.0,31,22
36203.0,65,37
36203.0,61,7
36203.0,32,31
36204.0,65,37
36204.0,61,7
36204.0,56,74
36205.0,31,22
36205.0,32,31
36205.0,61,7
36205.0,65,37
36205.0,56,74
36206.0,56,74
36206.0,32,31
36206.0,65,37
36207.0,56,74
36207.0,32,31
36207.0,65,37
36207.0,31,22
36208.0,32,31
36208.0,56,74
36208.0,65,37
36209.0,32,31
36209.0,56,74
36209.0,65,37
36210.0,65,37
36210.0,56,74
36210.0,32,31
36211.0,56,74
36211.0,32,31
36211.0,31,22
36211.0,32,22
36211.0,65,37
36212.0,56,74
36212.0,32,22
36212.0,65,37
36212.0,32,31
36213.0,56,74
36213.0,65,37
36213.0,32,22
36213.0,32,31
36214.0,31,83
36214.0,65,37
36214.0,56,74
36215.0,65,37
36215.0,56,74
36215.0,32,31
36216.0,65,37
36216.0,56,74
36216.0,32,31
36217.0,39,59
36217.0,32,31
36217.0,56,74
36217.0,65,37
36217.0,12,52
36218.0,39,59
36218.0,65,37
36218.0,56,74
36218.0,32,31
36219.0,65,37
36219.0,39,59
36219.0,32,31
36220.0,32,31
36220.0,56,74
36221.0,32,31
36222.0,32,31
36222.0,56,74
36224.0,56,74
36225.0,13,53
36225.0,39,59
36225.0,32,31
36226.0,39,59
36226.0,32,31
36226.0,13,53
36227.0,13,53
36227.0,39,59
36227.0,32,31
36228.0,32,31
36228.0,78,38
36228.0,39,59
36228.0,56,74
36228.0,12,52
36229.0,56,74
36229.0,39,59
36229.0,61,7
36229.0,32,31
36229.0,78,38
36230.0,56,74
36230.0,32,31
36230.0,78,38
36231.0,61,7
36231.0,12,52
36231.0,78,38
36231.0,13,53
36231.0,56,74
36231.0,32,31
36232.0,32,31
36232.0,61,7
36232.0,78,38
36232.0,56,74
36233.0,56,74
36233.0,78,38
36233.0,61,7
36234.0,39,59
36234.0,32,22
36234.0,78,38
36234.0,56,74
36234.0,61,7
36235.0,61,7
36235.0,56,74
36235.0,78,38
36236.0,56,74
36236.0,61,7
36236.0,78,38
36237.0,61,7
36237.0,56,74
36237.0,78,38
36237.0,12,52
36238.0,78,38
36238.0,61,7
36238.0,56,74
36239.0,39,59
36239.0,13,53
36239.0,78,38
36239.0,56,74
36240.0,13,53
36240.0,78,38
36240.0,61,7
36240.0,32,31
36241.0,78,38
36241.0,32,31
36241.0,13,53
36241.0,56,74
36241.0,61,7
36242.0,78,38
36242.0,56,74
36242.0,32,22
36242.0,61,7
36242.0,13,53
36243.0,13,53
36243.0,61,7
36243.0,78,38
36244.0,13,53
36244.0,61,7
36244.0,78,38
36245.0,13,53
36245.0,31,83
36245.0,78,38
36245.0,39,59
36245.0,61,7
36246.0,78,38
36246.0,61,7
36246.0,13,53
36247.0,61,7
36247.0,13,53
36247.0,78,38
36248.0,61,7
36248.0,13,53
36248.0,12,52
36248.0,39,59
36248.0,78,38
36249.0,86,79
36249.0,13,53
36249.0,61,7
36249.0,78,38
36250.0,13,53
36250.0,32,83
36250.0,78,38
36250.0,61,7
36250.0,86,79
36251.0,32,31
36251.0,13,53
36251.0,61,7
36251.0,56,74
36251.0,78,38
36252.0,13,53
36252.0,61,7
36252.0,86,79
36252.0,32,31
36252.0,78,38
36252.0,56,74
36253.0,32,31
36253.0,13,53
36253.0,61,7
36253.0,78,38
36253.0,56,74
36254.0,78,38
36254.0,61,7
36254.0,56,74
36254.0,32,31
36255.0,56,74
36255.0,32,31
36255.0,61,7
36255.0,78,38
36256.0,78,38
36256.0,56,74
36256.0,61,7
36257.0,61,7
36257.0,32,22
36257.0,56,74
36257.0,78,38
36258.0,61,7
36258.0,78,38
36258.0,56,74
36258.0,32,31
36258.0,12,52
36259.0,56,74
36259.0,78,38
36259.0,61,7
36260.0,61,7
36260.0,56,74
36260.0,78,38
36261.0,61,7
36261.0,12,52
36261.0,78,38
36261.0,56,74
36262.0,56,74
36262.0,61,7
36262.0,78,38
36263.0,61,7
36263.0,78,38
36263.0,56,74
36264.0,56,74
36264.0,78,38
36264.0,61,7
36265.0,12,52
36266.0,39,3
36267.0,39,3
36268.0,39,3
36269.0,39,3
36270.0,39,3
36271.0,79,47
36271.0,39,3
36272.0,39,3
36273.0,39,3
36274.0,12,52
36274.0,39,3
36275.0,79,47
36275.0,39,3
36276.0,79,47
36277.0,79,47
36278.0,79,47
36278.0,12,52
36281.0,79,47
36282.0,79,47
36283.0,79,47
36283.0,12,52
36285.0,12,52
36285.0,13,53
36285.0,86,47
36285.0,79,47
36286.0,13,53
36286.0,79,47
36286.0,39,3
36287.0,79,47
36288.0,39,59
36288.0,79,47
36292.0,39,59
36293.0,39,59
36295.0,12,52
36295.0,86,47
36296.0,12,52
36296.0,86,47
36297.0,86,79
36297.0,12,52
36297.0,86,47
36298.0,12,52
36298.0,86,47
36299.0,43,73
36300.0,12,52
36300.0,79,47
36300.0,13,53
36301.0,18,3
36301.0,43,73
36301.0,12,52
36301.0,79,47
36302.0,18,3
36302.0,79,47
36302.0,12,52
36303.0,79,47
36303.0,43,73
36303.0,12,52
36304.0,43,73
36304.0,79,47
36304.0,13,53
36304.0,12,52
36305.0,43,73
36305.0,13,53
36305.0,12,52
36305.0,79,47
36306.0,12,52
36306.0,43,73
36307.0,12,52
36307.0,43,73
36308.0,12,52
36308.0,43,73
36308.0,79,47
36308.0,13,53
36309.0,43,73
36309.0,12,52
36310.0,43,73
36311.0,43,73
36313.0,79,47
36314.0,79,47
36314.0,13,58
36314.0,86,47
36315.0,86,79
36315.0,79,47
36315.0,13,58
36315.0,86,47
36316.0,13,58
36316.0,79,47
36316.0,86,79
36317.0,13,58
36318.0,13,58
36319.0,13,58
36344.0,43,73
36345.0,43,73
36355.0,12,52
36357.0,79,47
36357.0,12,52
36358.0,12,52
36359.0,12,52
36360.0,12,52
36361.0,12,52
36362.0,12,52
36364.0,12,52
36366.0,12,52
36367.0,12,52
36368.0,12,52
36369.0,12,52
36370.0,12,52
36371.0,12,52
36372.0,12,52
36373.0,12,52
36374.0,12,52
36375.0,12,52
36376.0,12,52
36376.0,43,73
36377.0,43,73
36377.0,12,52
36379.0,12,52
36380.0,43,73
36380.0,12,52
36381.0,12,52
36381.0,43,73
36382.0,12,52
36382.0,43,73
36383.0,12,52
36384.0,12,52
36386.0,86,79
36386.0,86,47
36386.0,12,52
36387.0,86,79
36387.0,12,52
36388.0,86,79
36388.0,79,47
36389.0,86,79
36389.0,12,52
36390.0,12,52
36391.0,79,47
36391.0,12,52
36392.0,12,52
36393.0,79,47
36393.0,12,52
36394.0,12,52
36394.0,79,47
36395.0,86,79
36395.0,12,52
36395.0,79,47
36396.0,12,52
36396.0,86,79
36396.0,79,47
36397.0,12,52
36397.0,86,79
36398.0,86,79
36398.0,12,52
36399.0,12,52
36399.0,86,79
36400.0,12,52
36401.0,12,52
36402.0,12,52
36403.0,12,52
36404.0,12,52
36405.0,12,52
36406.0,12,52
36406.0,79,47
36408.0,12,52
36410.0,79,47
36410.0,12,52
36411.0,12,52
36412.0,12,52
36412.0,13,58
36413.0,79,47
36413.0,12,52
36414.0,12,52
36414.0,79,47
36415.0,12,52
36416.0,12,52
36417.0,12,52
36418.0,86,79
36418.0,12,52
36419.0,86,79
36419.0,12,52
36420.0,86,79
36421.0,86,79
36421.0,12,52
36422.0,86,79
36422.0,79,47
36422.0,12,52
36423.0,79,47
36423.0,12,52
36424.0,79,47
36424.0,86,79
36424.0,12,52
36425.0,79,47
36425.0,12,52
36426.0,79,47
36426.0,12,52
36428.0,12,52
36428.0,79,47
36429.0,12,52
36429.0,79,47
36430.0,12,52
36432.0,86,47
36432.0,12,52
36433.0,86,47
36433.0,86,79
36433.0,12,52
36434.0,12,52
36435.0,86,47
36435.0,86,79
36435.0,12,52
36435.0,79,47
36436.0,86,79
36436.0,79,47
36436.0,12,52
36436.0,86,47
36437.0,79,47
36437.0,12,52
36438.0,12,52
36438.0,79,47
36439.0,12,52
36439.0,79,47
36440.0,12,52
36441.0,79,47
36441.0,12,52
36442.0,12,52
36442.0,86,47
36443.0,12,52
36443.0,86,47
36443.0,79,47
36444.0,12,52
36450.0,86,79
36451.0,86,79
36452.0,86,79
36453.0,86,79
36454.0,86,79
36455.0,86,79
36458.0,86,79
36463.0,86,79
36603.0,13,58
36604.0,13,58
36605.0,13,58
36606.0,13,58
36607.0,13,58
36608.0,13,58
36609.0,13,58
36611.0,13,58
36612.0,13,58
36613.0,13,58
36614.0,13,58
36615.0,13,58
36627.0,61,7
36629.0,61,7
36630.0,61,7
36631.0,61,7
36632.0,61,7
36633.0,61,7
36634.0,61,7
36635.0,61,7
36636.0,61,7
36637.0,61,7
36639.0,61,7
36640.0,61,7
36642.0,61,7
36643.0,61,7
36644.0,61,7
36645.0,61,7
36646.0,61,7
36647.0,61,7
36648.0,61,7
36649.0,61,7
36650.0,61,7
36651.0,61,7
36652.0,61,7
36653.0,61,7
36654.0,61,7
36655.0,61,7
36656.0,61,7
36657.0,61,7
36659.0,61,7
36660.0,61,7
36661.0,61,7
36662.0,61,7
36663.0,61,7
36664.0,61,7
36665.0,61,7
36666.0,61,7
36667.0,61,7
36668.0,61,7
36669.0,61,7
36670.0,61,7
36671.0,61,7
36672.0,61,7
36673.0,61,7
36674.0,61,7
36675.0,61,7
36676.0,61,7
36679.0,61,7
36680.0,61,7
36681.0,61,7
36682.0,61,7
36683.0,61,7
36685.0,61,7
36686.0,61,7
36687.0,61,7
36688.0,61,7
36689.0,61,7
36691.0,61,7
36692.0,61,7
36693.0,61,7
36694.0,61,7
36695.0,61,7
36696.0,61,7
36699.0,61,7
36700.0,61,7
36701.0,61,7
36702.0,61,7
36703.0,61,7
36704.0,61,7
36705.0,61,7
36706.0,61,7
36707.0,61,7
36708.0,61,7
36709.0,61,7
36710.0,61,7
36711.0,18,3
36711.0,61,7
36712.0,61,7
36713.0,61,7
36714.0,61,7
36715.0,61,7
36716.0,61,7
36717.0,61,7
36718.0,18,3
36718.0,61,7
36719.0,18,3
36719.0,61,7
36720.0,61,7
36720.0,18,3
36721.0,18,3
36721.0,61,7
36722.0,18,3
36722.0,61,7
36723.0,61,7
36723.0,18,3
36724.0,18,3
36724.0,61,7
36725.0,18,3
36726.0,18,3
36726.0,61,7
36727.0,18,3
36727.0,61,7
36728.0,18,3
36729.0,61,7
36730.0,18,3
36730.0,61,7
36732.0,61,7
36733.0,61,7
36734.0,61,7
36735.0,61,7
36736.0,61,7
36737.0,61,7
36738.0,61,7
36739.0,61,7
36740.0,61,7
36741.0,61,7
36742.0,61,7
36743.0,61,7
36744.0,61,7
36745.0,61,7
36746.0,61,7
36747.0,61,7
36751.0,61,7
36752.0,61,7
36753.0,61,7
36754.0,61,7
36756.0,61,7
36758.0,61,7
36759.0,61,7
36760.0,61,7
36762.0,61,7
36763.0,61,7
36764.0,61,7
36765.0,61,7
36766.0,61,7
36767.0,61,7
36768.0,61,7
36769.0,61,7
36770.0,61,7
36771.0,61,7
36772.0,61,7
36773.0,61,7
36774.0,61,7
36775.0,61,7
36776.0,61,7
36779.0,61,7
36780.0,61,7
36781.0,61,7
36783.0,61,7
36786.0,61,7
36787.0,61,7
36788.0,61,7
36789.0,61,7
36790.0,61,7
36791.0,61,7
36792.0,61,7
36793.0,61,7
36794.0,61,7
36795.0,61,7
36796.0,61,7
36797.0,61,7
36798.0,61,7
36799.0,61,7
36800.0,61,7
36801.0,61,7
36802.0,61,7
36804.0,61,7
36893.0,18,3
36894.0,18,3
36895.0,18,3
36896.0,18,3
36897.0,18,3
36898.0,18,3
36899.0,18,3
36900.0,18,3
36901.0,18,3
36902.0,18,3
36903.0,18,3
36904.0,18,3
36905.0,18,3
36906.0,18,3
36907.0,18,3
36908.0,18,3
36909.0,18,3
36910.0,18,3
36911.0,18,3
36912.0,18,3
36913.0,18,3
36914.0,18,3
36915.0,18,3
36916.0,18,3
36917.0,18,3
36919.0,18,3
36920.0,18,3
36921.0,18,3
36922.0,18,3
36923.0,18,3
36924.0,18,3
36925.0,18,3
36926.0,18,3
36927.0,18,3
36928.0,18,3
36929.0,18,3
36930.0,18,3
36931.0,18,3
36932.0,18,3
36940.0,61,7
36941.0,61,7
36944.0,61,7
36946.0,61,7
36951.0,61,7
36953.0,61,7
36954.0,61,7
36957.0,61,7
36960.0,61,7
36961.0,61,7
36964.0,61,7
36966.0,61,7
36970.0,61,7
36972.0,61,7
36973.0,61,7
36974.0,61,7
36975.0,61,7
36976.0,61,7
36977.0,61,7
36978.0,61,7
36980.0,61,7
36980.0,18,3
36981.0,61,7
36982.0,61,7
36983.0,61,7
36984.0,61,7
37002.0,43,73
37007.0,18,3
37008.0,18,3
37009.0,18,3
37010.0,18,3
37011.0,18,3
37012.0,18,3
37013.0,18,3
37014.0,18,3
37015.0,18,3
37016.0,18,3
37017.0,18,3
37018.0,18,3
37019.0,18,3
37020.0,18,3
37021.0,18,3
37022.0,18,3
37025.0,18,3
37026.0,18,3
37027.0,18,3
37028.0,18,3
37029.0,18,3
37061.0,13,58
37072.0,13,58
37073.0,13,58
37074.0,13,58
37075.0,13,58
37076.0,13,58
37078.0,13,58
37079.0,13,58
37086.0,13,58
37194.0,18,3
37195.0,18,3
37196.0,18,3
37197.0,18,3
37198.0,18,3
37199.0,18,3
37200.0,18,3
37201.0,18,3
37202.0,18,3
37203.0,18,3
37204.0,18,3
37205.0,18,3
37206.0,18,3
37207.0,18,3
37208.0,18,3
37209.0,18,3
37300.0,61,7
37301.0,61,7
37302.0,61,7
37304.0,61,7
37306.0,61,7
37307.0,61,7
37308.0,61,7
37309.0,61,7
37311.0,61,7
37312.0,61,7
37313.0,61,7
37315.0,61,7
37316.0,61,7
37318.0,61,7
37319.0,61,7
37320.0,61,7
37321.0,61,7
37322.0,61,7
37323.0,61,7
37324.0,61,7
37325.0,61,7
37326.0,61,7
37327.0,61,7
37328.0,61,7
37329.0,61,7
37330.0,61,7
37331.0,61,7
37332.0,61,7
37333.0,61,7
37334.0,61,7
37335.0,61,7
37336.0,61,7
37337.0,61,7
37338.0,61,7
37339.0,61,7
37340.0,61,7
37341.0,61,7
37342.0,61,7
37343.0,61,7
37344.0,61,7
37345.0,61,7
37346.0,61,7
37347.0,61,7
37348.0,61,7
37349.0,61,7
37350.0,61,7
37351.0,61,7
37355.0,61,7
37356.0,61,7
37360.0,61,7
37363.0,61,7
37364.0,61,7
37368.0,61,7
37372.0,61,7
37378.0,61,7
37386.0,61,7
37390.0,18,3
37391.0,61,7
37391.0,18,3
37392.0,61,7
37392.0,18,3
37393.0,18,3
37394.0,18,3
37394.0,61,7
37395.0,18,3
37396.0,18,3
37397.0,18,3
37397.0,13,58
37398.0,13,58
37398.0,18,3
37398.0,61,7
37399.0,13,58
37399.0,18,3
37399.0,61,7
37400.0,18,3
37400.0,61,7
37400.0,13,58
37401.0,61,7
37401.0,13,58
37402.0,13,58
37402.0,18,3
37402.0,61,7
37403.0,18,3
37403.0,61,7
37403.0,13,58
37404.0,13,58
37404.0,18,3
37404.0,61,7
37405.0,13,58
37405.0,61,7
37405.0,18,3
37406.0,18,3
37406.0,61,7
37406.0,13,58
37407.0,61,7
37407.0,13,58
37407.0,18,3
37408.0,18,3
37408.0,61,7
37408.0,13,58
37409.0,13,58
37409.0,18,3
37409.0,61,7
37410.0,18,3
37410.0,13,58
37411.0,18,3
37411.0,61,7
37411.0,13,58
37412.0,13,58
37412.0,61,7
37412.0,18,3
37413.0,18,3
37413.0,61,7
37413.0,13,58
37414.0,61,7
37414.0,18,3
37414.0,13,58
37415.0,18,3
37415.0,61,7
37415.0,13,58
37416.0,13,58
37416.0,18,3
37416.0,61,7
37417.0,18,3
37417.0,61,7
37417.0,13,58
37418.0,18,3
37418.0,61,7
37418.0,13,58
37419.0,18,3
37419.0,61,7
37419.0,13,58
37420.0,18,3
37420.0,13,58
37420.0,61,7
37421.0,61,7
37421.0,18,3
37421.0,13,58
37422.0,61,7
37422.0,13,58
37423.0,13,58
37423.0,61,7
37424.0,13,58
37424.0,61,7
37425.0,61,7
37425.0,13,58
37426.0,61,7
37427.0,61,7
37428.0,61,7
37430.0,61,7
37431.0,61,7
37433.0,61,7
37434.0,61,7
37435.0,61,7
37436.0,61,7
37437.0,61,7
37438.0,61,7
37440.0,61,7
37441.0,61,7
37442.0,61,7
37443.0,61,7
37444.0,61,7
37445.0,61,7
37446.0,61,7
37447.0,61,7
37448.0,61,7
37449.0,61,7
37450.0,61,7
37451.0,61,7
37452.0,61,7
37454.0,61,7
37456.0,61,7
37457.0,61,7
37459.0,61,7
37460.0,61,7
37461.0,61,7
37462.0,61,7
37463.0,61,7
37464.0,61,7
37465.0,61,7
37466.0,61,7
37467.0,61,7
37468.0,61,7
37469.0,61,7
37470.0,61,7
37472.0,61,7
37473.0,61,7
37474.0,61,7
37475.0,18,3
37475.0,61,7
37476.0,61,7
37477.0,61,7
37478.0,61,7
37479.0,61,7
37480.0,61,7
37481.0,61,7
37482.0,61,7
37483.0,61,7
37484.0,61,7
37485.0,61,7
37486.0,61,7
37487.0,61,7
37488.0,61,7
37489.0,61,7
37490.0,61,7
37491.0,61,7
37492.0,61,7
37493.0,13,58
37493.0,61,7
37494.0,61,7
37494.0,13,58
37495.0,61,7
37496.0,61,7
37497.0,61,7
37498.0,61,7
37499.0,61,7
37500.0,61,7
37501.0,61,7
37502.0,61,7
37503.0,61,7
37504.0,61,7
37505.0,61,7
37506.0,61,7
37508.0,61,7
37510.0,61,7
37511.0,61,7
37512.0,61,7
37513.0,61,7
37514.0,61,7
37515.0,61,7
37516.0,61,7
37518.0,61,7
37519.0,61,7
37521.0,61,7
37525.0,61,7
37526.0,61,7
37528.0,61,7
37533.0,61,7
37534.0,61,7
37535.0,61,7
37536.0,61,7
37537.0,61,7
37538.0,61,7
37539.0,61,7
37540.0,61,7
37598.0,61,7
37612.0,61,7
37615.0,13,58
37616.0,13,58
37616.0,12,52
37617.0,13,58
37617.0,12,52
37618.0,13,58
37618.0,12,52
37619.0,13,58
37619.0,12,52
37620.0,12,52
37621.0,12,52
37622.0,13,58
37622.0,12,52
37623.0,13,58
37623.0,12,52
37624.0,12,52
37624.0,13,58
37625.0,13,58
37625.0,12,52
37626.0,12,52
37626.0,13,58
37627.0,12,52
37627.0,13,58
37628.0,12,52
37629.0,12,52
37630.0,12,52
37631.0,12,52
37632.0,12,52
37633.0,13,58
37634.0,12,52
37636.0,12,52
37637.0,12,52
37638.0,12,52
37640.0,12,52
37641.0,12,52
37643.0,18,3
37644.0,18,3
37644.0,12,52
37645.0,18,3
37645.0,12,52
37646.0,18,3
37646.0,12,52
37647.0,18,3
37647.0,12,52
37648.0,18,3
37648.0,12,52
37649.0,12,52
37649.0,18,3
37650.0,12,52
37650.0,18,3
37651.0,12,52
37651.0,18,3
37652.0,12,52
37652.0,18,3
37653.0,12,52
37653.0,13,58
37654.0,12,52
37654.0,13,58
37655.0,13,58
37655.0,12,52
37656.0,13,58
37656.0,12,52
37656.0,18,3
37657.0,18,3
37657.0,13,58
37657.0,12,52
37658.0,13,58
37660.0,13,58
37661.0,13,58
37662.0,13,58
37663.0,13,58
37663.0,12,52
37665.0,12,52
37665.0,13,58
37666.0,13,58
37667.0,12,52
37668.0,12,52
37668.0,13,58
37669.0,12,52
37670.0,12,52
37671.0,12,52
37672.0,61,7
37672.0,12,52
37673.0,12,52
37674.0,12,52
37675.0,12,52
37676.0,12,52
37678.0,18,3
37678.0,12,52
37679.0,12,52
37681.0,12,52
37681.0,13,58
37682.0,13,58
37682.0,18,3
37683.0,12,52
37684.0,12,52
37684.0,13,58
37685.0,12,52
37685.0,13,58
37686.0,12,52
37687.0,12,52
37688.0,12,52
37688.0,13,58
37689.0,12,52
37689.0,13,58
37690.0,18,3
37691.0,18,3
37691.0,13,58
37691.0,12,52
37692.0,13,58
37692.0,18,3
37692.0,12,52
37693.0,13,58
37693.0,18,3
37693.0,12,52
37694.0,18,3
37694.0,12,52
37694.0,13,58
37695.0,18,3
37695.0,13,58
37695.0,12,52
37696.0,12,52
37696.0,13,58
37696.0,18,3
37697.0,12,52
37697.0,18,3
37698.0,12,52
37698.0,13,58
37698.0,18,3
