t,i,j
1396.0,1540,1625
1396.0,1547,1775
1396.0,1550,1513
1396.0,1550,1572
1396.0,1562,1764
1396.0,1590,1513
1396.0,1599,1721
1396.0,1601,1495
1396.0,1602,1828
1396.0,1617,1835
1396.0,1622,1462
1396.0,1626,1742
1396.0,1641,1771
1396.0,1642,1887
1396.0,1649,1775
1396.0,1674,1825
1396.0,1676,1841
1396.0,1676,1718
1396.0,1676,1439
1396.0,1695,1761
1396.0,1718,1749
1396.0,1721,1774
1396.0,1727,1779
1396.0,1804,1438
1396.0,1845,1480
1396.0,1850,1441
1396.0,1907,1513
1396.0,1449,1512
1396.0,1471,1487
1396.0,1482,1498
1396.0,1485,1529
1396.0,1512,1531
1396.0,1522,1524
1396.0,1541,1906
1396.0,1549,1525
1396.0,1585,1752
1396.0,1585,1766
1396.0,1642,1437
1396.0,1655,1816
1396.0,1678,1906
1396.0,1829,1873
1396.0,1873,1886
1396.0,1431,1516
1396.0,1546,1548
1396.0,1569,1742
1396.0,1619,1866
1396.0,1676,1498
1396.0,1676,1482
1396.0,1857,1441
1396.0,1601,1458
1396.0,1616,1462
1396.0,1651,1703
1396.0,1674,1890
1396.0,1691,1906
1396.0,1438,1510
1396.0,1678,1710
1396.0,1698,1707
1396.0,1845,1434
1396.0,1547,1649
1396.0,1871,1920
1396.0,1920,1517
1396.0,1613,1644
1396.0,1622,1731
1396.0,1829,1886
1396.0,1775,1808
1396.0,1652,1747
1396.0,1789,1902
1396.0,1841,1901
1396.0,1554,1470
1396.0,1871,1517
1396.0,1608,1894
1396.0,1501,1527
1396.0,1754,1821
1396.0,1598,1635
1396.0,1650,1668
1397.0,1541,1906
1397.0,1549,1525
1397.0,1572,1473
1397.0,1572,1773
1397.0,1576,1689
1397.0,1585,1752
1397.0,1585,1766
1397.0,1601,1911
1397.0,1617,1441
1397.0,1641,1462
1397.0,1642,1437
1397.0,1655,1816
1397.0,1655,1786
1397.0,1678,1906
1397.0,1683,1897
1397.0,1683,1858
1397.0,1711,1487
1397.0,1718,1855
1397.0,1721,1882
1397.0,1752,1766
1397.0,1773,1473
1397.0,1825,1510
1397.0,1829,1873
1397.0,1847,1517
1397.0,1847,1871
1397.0,1866,1496
1397.0,1873,1886
1397.0,1431,1516
1397.0,1546,1548
1397.0,1569,1742
1397.0,1600,1825
1397.0,1619,1866
1397.0,1628,1485
1397.0,1676,1498
1397.0,1676,1482
1397.0,1717,1808
1397.0,1786,1882
1397.0,1857,1441
1397.0,1877,1908
1397.0,1898,1477
1397.0,1462,1533
1397.0,1540,1875
1397.0,1585,1884
1397.0,1591,1858
1397.0,1601,1458
1397.0,1616,1462
1397.0,1641,1533
1397.0,1651,1703
1397.0,1674,1890
1397.0,1691,1906
1397.0,1718,1889
1397.0,1438,1510
1397.0,1622,1513
1397.0,1655,1721
1397.0,1678,1710
1397.0,1698,1707
1397.0,1845,1434
1397.0,1547,1649
1397.0,1655,1774
1397.0,1871,1920
1397.0,1920,1517
1397.0,1541,1678
1397.0,1613,1644
1397.0,1622,1731
1397.0,1829,1886
1397.0,1775,1808
1397.0,1433,1519
1397.0,1652,1747
1397.0,1789,1902
1397.0,1841,1901
1397.0,1554,1470
1397.0,1600,1438
1397.0,1871,1517
1397.0,1608,1894
1397.0,1660,1692
1397.0,1501,1527
1397.0,1507,1522
1397.0,1754,1821
1397.0,1598,1635
1397.0,1650,1668
1398.0,1546,1548
1398.0,1563,1487
1398.0,1569,1742
1398.0,1600,1825
1398.0,1600,1890
1398.0,1606,1477
1398.0,1617,1857
1398.0,1619,1866
1398.0,1626,1742
1398.0,1628,1485
1398.0,1642,1866
1398.0,1652,1811
1398.0,1659,1779
1398.0,1670,1877
1398.0,1676,1498
1398.0,1676,1482
1398.0,1676,1439
1398.0,1695,1761
1398.0,1711,1908
1398.0,1711,1877
1398.0,1717,1808
1398.0,1717,1855
1398.0,1717,1775
1398.0,1718,1492
1398.0,1735,1428
1398.0,1752,1914
1398.0,1752,1527
1398.0,1786,1882
1398.0,1857,1441
1398.0,1877,1908
1398.0,1879,1522
1398.0,1898,1477
1398.0,1912,1916
1398.0,1918,1475
1398.0,1462,1533
1398.0,1476,1487
1398.0,1485,1529
1398.0,1540,1875
1398.0,1547,1775
1398.0,1585,1884
1398.0,1591,1858
1398.0,1601,1458
1398.0,1616,1462
1398.0,1641,1533
1398.0,1649,1775
1398.0,1651,1703
1398.0,1674,1890
1398.0,1691,1906
1398.0,1718,1889
1398.0,1847,1897
1398.0,1438,1510
1398.0,1439,1482
1398.0,1439,1498
1398.0,1482,1498
1398.0,1622,1513
1398.0,1655,1721
1398.0,1678,1710
1398.0,1698,1707
1398.0,1731,1513
1398.0,1845,1434
1398.0,1522,1524
1398.0,1547,1649
1398.0,1619,1496
1398.0,1655,1774
1398.0,1825,1438
1398.0,1871,1920
1398.0,1920,1517
1398.0,1541,1678
1398.0,1613,1644
1398.0,1622,1731
1398.0,1829,1886
1398.0,1775,1808
1398.0,1433,1519
1398.0,1449,1531
1398.0,1652,1747
1398.0,1789,1902
1398.0,1841,1901
1398.0,1554,1470
1398.0,1600,1438
1398.0,1871,1517
1398.0,1608,1894
1398.0,1550,1572
1398.0,1660,1692
1398.0,1501,1527
1398.0,1507,1522
1398.0,1754,1821
1398.0,1598,1635
1398.0,1650,1668
1399.0,1537,1847
1399.0,1540,1875
1399.0,1547,1855
1399.0,1547,1775
1399.0,1549,1914
1399.0,1562,1839
1399.0,1585,1884
1399.0,1591,1858
1399.0,1591,1847
1399.0,1599,1816
1399.0,1599,1721
1399.0,1600,1650
1399.0,1601,1458
1399.0,1616,1462
1399.0,1625,1629
1399.0,1641,1533
1399.0,1644,1717
1399.0,1649,1775
1399.0,1651,1703
1399.0,1655,1882
1399.0,1674,1890
1399.0,1691,1906
1399.0,1692,1535
1399.0,1698,1886
1399.0,1718,1889
1399.0,1761,1841
1399.0,1771,1480
1399.0,1847,1897
1399.0,1847,1858
1399.0,1847,1879
1399.0,1858,1897
1399.0,1858,1477
1399.0,1887,1437
1399.0,1897,1477
1399.0,1431,1516
1399.0,1438,1510
1399.0,1439,1482
1399.0,1439,1498
1399.0,1482,1498
1399.0,1582,1527
1399.0,1622,1513
1399.0,1655,1816
1399.0,1655,1721
1399.0,1678,1710
1399.0,1698,1707
1399.0,1727,1779
1399.0,1731,1513
1399.0,1766,1884
1399.0,1845,1434
1399.0,1522,1524
1399.0,1544,1890
1399.0,1546,1431
1399.0,1547,1649
1399.0,1619,1496
1399.0,1655,1774
1399.0,1825,1438
1399.0,1825,1510
1399.0,1871,1920
1399.0,1920,1517
1399.0,1541,1678
1399.0,1613,1644
1399.0,1622,1731
1399.0,1829,1886
1399.0,1840,1489
1399.0,1585,1766
1399.0,1775,1808
1399.0,1829,1873
1399.0,1433,1519
1399.0,1449,1531
1399.0,1652,1747
1399.0,1789,1902
1399.0,1841,1901
1399.0,1554,1470
1399.0,1600,1438
1399.0,1871,1517
1399.0,1608,1894
1399.0,1550,1572
1399.0,1660,1692
1399.0,1501,1527
1399.0,1507,1522
1399.0,1754,1821
1399.0,1598,1635
1399.0,1650,1668
1400.0,1537,1728
1400.0,1551,1894
1400.0,1576,1752
1400.0,1582,1501
1400.0,1582,1527
1400.0,1583,1525
1400.0,1591,1897
1400.0,1602,1617
1400.0,1622,1480
1400.0,1622,1513
1400.0,1655,1796
1400.0,1655,1881
1400.0,1655,1816
1400.0,1655,1721
1400.0,1659,1779
1400.0,1659,1903
1400.0,1676,1498
1400.0,1678,1901
1400.0,1678,1710
1400.0,1688,1728
1400.0,1698,1707
1400.0,1717,1480
1400.0,1727,1779
1400.0,1731,1513
1400.0,1742,1517
1400.0,1742,1871
1400.0,1752,1858
1400.0,1752,1501
1400.0,1752,1902
1400.0,1766,1884
1400.0,1766,1527
1400.0,1786,1881
1400.0,1789,1858
1400.0,1804,1825
1400.0,1835,1919
1400.0,1845,1434
1400.0,1881,1882
1400.0,1522,1524
1400.0,1544,1890
1400.0,1546,1431
1400.0,1547,1649
1400.0,1550,1773
1400.0,1566,1467
1400.0,1599,1774
1400.0,1619,1496
1400.0,1619,1866
1400.0,1628,1485
1400.0,1655,1774
1400.0,1655,1807
1400.0,1676,1482
1400.0,1718,1503
1400.0,1819,1920
1400.0,1825,1438
1400.0,1825,1510
1400.0,1871,1920
1400.0,1877,1908
1400.0,1884,1525
1400.0,1920,1517
1400.0,1541,1678
1400.0,1613,1644
1400.0,1622,1731
1400.0,1805,1888
1400.0,1828,1452
1400.0,1829,1886
1400.0,1840,1489
1400.0,1544,1674
1400.0,1585,1766
1400.0,1775,1808
1400.0,1829,1873
1400.0,1480,1513
1400.0,1433,1519
1400.0,1449,1531
1400.0,1652,1747
1400.0,1789,1902
1400.0,1841,1901
1400.0,1554,1470
1400.0,1599,1796
1400.0,1600,1438
1400.0,1871,1517
1400.0,1608,1894
1400.0,1550,1572
1400.0,1660,1692
1400.0,1501,1527
1400.0,1507,1522
1400.0,1754,1821
1400.0,1598,1635
1400.0,1650,1668
1401.0,1541,1710
1401.0,1543,1528
1401.0,1544,1890
1401.0,1546,1431
1401.0,1547,1649
1401.0,1550,1773
1401.0,1566,1467
1401.0,1582,1728
1401.0,1582,1847
1401.0,1585,1752
1401.0,1585,1689
1401.0,1585,1434
1401.0,1585,1525
1401.0,1591,1890
1401.0,1591,1858
1401.0,1599,1774
1401.0,1616,1462
1401.0,1619,1496
1401.0,1619,1866
1401.0,1628,1485
1401.0,1655,1774
1401.0,1655,1807
1401.0,1676,1482
1401.0,1711,1908
1401.0,1718,1503
1401.0,1728,1847
1401.0,1735,1428
1401.0,1752,1766
1401.0,1752,1487
1401.0,1752,1527
1401.0,1752,1784
1401.0,1761,1841
1401.0,1766,1525
1401.0,1766,1845
1401.0,1786,1882
1401.0,1808,1855
1401.0,1819,1920
1401.0,1825,1438
1401.0,1825,1510
1401.0,1866,1496
1401.0,1871,1920
1401.0,1871,1425
1401.0,1873,1886
1401.0,1877,1908
1401.0,1884,1525
1401.0,1897,1487
1401.0,1920,1517
1401.0,1541,1678
1401.0,1613,1644
1401.0,1622,1731
1401.0,1699,1904
1401.0,1805,1888
1401.0,1828,1452
1401.0,1829,1886
1401.0,1840,1489
1401.0,1858,1890
1401.0,1920,1425
1401.0,1463,1485
1401.0,1544,1674
1401.0,1585,1766
1401.0,1645,1756
1401.0,1689,1752
1401.0,1775,1808
1401.0,1829,1873
1401.0,1480,1513
1401.0,1651,1703
1401.0,1775,1855
1401.0,1857,1441
1401.0,1433,1519
1401.0,1449,1531
1401.0,1652,1747
1401.0,1789,1902
1401.0,1898,1477
1401.0,1674,1890
1401.0,1841,1901
1401.0,1554,1470
1401.0,1599,1796
1401.0,1600,1438
1401.0,1655,1512
1401.0,1871,1517
1401.0,1608,1894
1401.0,1648,1696
1401.0,1550,1572
1401.0,1660,1692
1401.0,1501,1527
1401.0,1507,1522
1401.0,1754,1821
1401.0,1598,1635
1401.0,1650,1668
1402.0,1541,1678
1402.0,1562,1660
1402.0,1573,1828
1402.0,1582,1425
1402.0,1587,1634
1402.0,1591,1845
1402.0,1591,1519
1402.0,1613,1644
1402.0,1622,1731
1402.0,1649,1676
1402.0,1683,1734
1402.0,1689,1884
1402.0,1689,1525
1402.0,1699,1904
1402.0,1742,1487
1402.0,1779,1903
1402.0,1805,1888
1402.0,1828,1452
1402.0,1829,1886
1402.0,1835,1858
1402.0,1840,1489
1402.0,1858,1890
1402.0,1887,1437
1402.0,1920,1425
1402.0,1463,1485
1402.0,1544,1674
1402.0,1585,1766
1402.0,1591,1434
1402.0,1600,1897
1402.0,1613,1641
1402.0,1613,1894
1402.0,1645,1756
1402.0,1669,1754
1402.0,1678,1710
1402.0,1689,1752
1402.0,1711,1877
1402.0,1775,1808
1402.0,1829,1873
1402.0,1480,1513
1402.0,1651,1703
1402.0,1752,1884
1402.0,1775,1855
1402.0,1857,1441
1402.0,1433,1519
1402.0,1449,1531
1402.0,1652,1747
1402.0,1789,1902
1402.0,1898,1477
1402.0,1522,1524
1402.0,1546,1548
1402.0,1674,1890
1402.0,1841,1901
1402.0,1554,1470
1402.0,1599,1796
1402.0,1655,1882
1402.0,1600,1438
1402.0,1655,1512
1402.0,1871,1517
1402.0,1608,1894
1402.0,1648,1696
1402.0,1550,1572
1402.0,1660,1692
1402.0,1501,1527
1402.0,1507,1522
1402.0,1754,1821
1402.0,1598,1635
1402.0,1650,1668
1403.0,1541,1649
1403.0,1541,1906
1403.0,1543,1531
1403.0,1544,1674
1403.0,1547,1649
1403.0,1550,1622
1403.0,1552,1676
1403.0,1583,1897
1403.0,1585,1766
1403.0,1591,1434
1403.0,1600,1897
1403.0,1601,1458
1403.0,1613,1641
1403.0,1613,1676
1403.0,1613,1894
1403.0,1613,1535
1403.0,1614,1897
1403.0,1619,1773
1403.0,1628,1437
1403.0,1641,1676
1403.0,1645,1756
1403.0,1659,1779
1403.0,1659,1727
1403.0,1669,1754
1403.0,1678,1710
1403.0,1688,1477
1403.0,1689,1752
1403.0,1711,1908
1403.0,1711,1877
1403.0,1764,1448
1403.0,1766,1858
1403.0,1775,1808
1403.0,1786,1882
1403.0,1808,1855
1403.0,1819,1920
1403.0,1825,1897
1403.0,1825,1890
1403.0,1825,1438
1403.0,1829,1873
1403.0,1842,1471
1403.0,1845,1858
1403.0,1847,1501
1403.0,1847,1487
1403.0,1854,1487
1403.0,1857,1868
1403.0,1858,1897
1403.0,1858,1519
1403.0,1862,1437
1403.0,1897,1438
1403.0,1480,1513
1403.0,1485,1489
1403.0,1485,1529
1403.0,1487,1501
1403.0,1617,1665
1403.0,1626,1742
1403.0,1641,1535
1403.0,1651,1703
1403.0,1688,1898
1403.0,1752,1884
1403.0,1775,1855
1403.0,1787,1851
1403.0,1845,1434
1403.0,1850,1441
1403.0,1850,1857
1403.0,1857,1441
1403.0,1433,1519
1403.0,1449,1531
1403.0,1642,1756
1403.0,1652,1747
1403.0,1789,1902
1403.0,1868,1441
1403.0,1898,1477
1403.0,1522,1524
1403.0,1546,1548
1403.0,1674,1890
1403.0,1573,1452
1403.0,1841,1901
1403.0,1554,1470
1403.0,1599,1796
1403.0,1616,1462
1403.0,1655,1882
1403.0,1600,1438
1403.0,1655,1512
1403.0,1591,1525
1403.0,1871,1517
1403.0,1608,1894
1403.0,1648,1696
1403.0,1591,1858
1403.0,1550,1572
1403.0,1660,1692
1403.0,1501,1527
1403.0,1507,1522
1403.0,1754,1821
1403.0,1598,1635
1403.0,1650,1668
1404.0,1541,1602
1404.0,1544,1897
1404.0,1547,1855
1404.0,1550,1480
1404.0,1576,1766
1404.0,1591,1752
1404.0,1591,1884
1404.0,1602,1480
1404.0,1602,1619
1404.0,1608,1613
1404.0,1617,1665
1404.0,1619,1480
1404.0,1619,1857
1404.0,1623,1706
1404.0,1626,1742
1404.0,1641,1535
1404.0,1651,1703
1404.0,1670,1711
1404.0,1684,1489
1404.0,1688,1898
1404.0,1688,1789
1404.0,1688,1902
1404.0,1688,1847
1404.0,1734,1779
1404.0,1752,1858
1404.0,1752,1884
1404.0,1752,1525
1404.0,1775,1855
1404.0,1787,1851
1404.0,1805,1888
1404.0,1829,1886
1404.0,1835,1517
1404.0,1845,1434
1404.0,1850,1441
1404.0,1850,1857
1404.0,1857,1441
1404.0,1914,1478
1404.0,1433,1519
1404.0,1449,1531
1404.0,1613,1773
1404.0,1642,1756
1404.0,1652,1747
1404.0,1688,1501
1404.0,1734,1819
1404.0,1752,1766
1404.0,1789,1902
1404.0,1807,1467
1404.0,1825,1510
1404.0,1868,1441
1404.0,1877,1908
1404.0,1898,1477
1404.0,1522,1524
1404.0,1546,1548
1404.0,1613,1439
1404.0,1674,1897
1404.0,1674,1890
1404.0,1573,1452
1404.0,1841,1901
1404.0,1889,1492
1404.0,1554,1470
1404.0,1599,1796
1404.0,1616,1462
1404.0,1655,1882
1404.0,1887,1437
1404.0,1890,1897
1404.0,1600,1438
1404.0,1655,1512
1404.0,1734,1920
1404.0,1775,1528
1404.0,1858,1525
1404.0,1543,1528
1404.0,1591,1525
1404.0,1871,1517
1404.0,1608,1894
1404.0,1648,1696
1404.0,1591,1858
1404.0,1543,1775
1404.0,1840,1489
1404.0,1550,1572
1404.0,1541,1547
1404.0,1660,1692
1404.0,1501,1527
1404.0,1507,1522
1404.0,1754,1821
1404.0,1598,1635
1404.0,1650,1668
1405.0,1537,1853
1405.0,1549,1919
1405.0,1585,1766
1405.0,1585,1703
1405.0,1591,1527
1405.0,1592,1789
1405.0,1613,1773
1405.0,1622,1469
1405.0,1641,1676
1405.0,1642,1756
1405.0,1652,1747
1405.0,1677,1683
1405.0,1677,1701
1405.0,1688,1897
1405.0,1688,1519
1405.0,1688,1501
1405.0,1688,1527
1405.0,1711,1877
1405.0,1725,1490
1405.0,1728,1425
1405.0,1734,1473
1405.0,1734,1819
1405.0,1752,1766
1405.0,1766,1433
1405.0,1789,1902
1405.0,1807,1467
1405.0,1825,1510
1405.0,1868,1441
1405.0,1877,1908
1405.0,1898,1477
1405.0,1912,1480
1405.0,1425,1431
1405.0,1431,1516
1405.0,1460,1499
1405.0,1485,1529
1405.0,1522,1524
1405.0,1525,1527
1405.0,1546,1548
1405.0,1547,1691
1405.0,1578,1480
1405.0,1582,1622
1405.0,1613,1439
1405.0,1674,1897
1405.0,1674,1890
1405.0,1835,1871
1405.0,1862,1916
1405.0,1573,1452
1405.0,1602,1513
1405.0,1613,1498
1405.0,1841,1901
1405.0,1889,1492
1405.0,1554,1470
1405.0,1599,1796
1405.0,1616,1462
1405.0,1655,1882
1405.0,1887,1437
1405.0,1890,1897
1405.0,1566,1467
1405.0,1600,1438
1405.0,1655,1512
1405.0,1734,1920
1405.0,1775,1528
1405.0,1786,1512
1405.0,1858,1525
1405.0,1543,1528
1405.0,1591,1525
1405.0,1622,1761
1405.0,1871,1517
1405.0,1608,1894
1405.0,1648,1696
1405.0,1591,1858
1405.0,1543,1775
1405.0,1840,1489
1405.0,1550,1572
1405.0,1541,1547
1405.0,1660,1692
1405.0,1501,1527
1405.0,1507,1522
1405.0,1544,1674
1405.0,1754,1821
1405.0,1598,1635
1405.0,1650,1668
1406.0,1544,1897
1406.0,1546,1898
1406.0,1546,1548
1406.0,1547,1691
1406.0,1548,1425
1406.0,1563,1592
1406.0,1569,1626
1406.0,1578,1480
1406.0,1582,1622
1406.0,1590,1688
1406.0,1590,1764
1406.0,1600,1919
1406.0,1604,1740
1406.0,1613,1439
1406.0,1619,1516
1406.0,1622,1924
1406.0,1626,1742
1406.0,1649,1857
1406.0,1660,1816
1406.0,1670,1908
1406.0,1674,1897
1406.0,1674,1890
1406.0,1689,1858
1406.0,1692,1816
1406.0,1701,1703
1406.0,1718,1482
1406.0,1728,1752
1406.0,1783,1453
1406.0,1825,1919
1406.0,1835,1871
1406.0,1862,1916
1406.0,1879,1898
1406.0,1902,1522
1406.0,1920,1473
1406.0,1485,1516
1406.0,1573,1452
1406.0,1602,1513
1406.0,1613,1498
1406.0,1617,1665
1406.0,1628,1676
1406.0,1696,1522
1406.0,1703,1835
1406.0,1721,1816
1406.0,1728,1897
1406.0,1728,1890
1406.0,1841,1901
1406.0,1889,1492
1406.0,1449,1531
1406.0,1554,1470
1406.0,1599,1796
1406.0,1616,1462
1406.0,1655,1882
1406.0,1887,1437
1406.0,1890,1897
1406.0,1566,1467
1406.0,1591,1884
1406.0,1600,1438
1406.0,1655,1512
1406.0,1734,1920
1406.0,1775,1528
1406.0,1786,1512
1406.0,1858,1525
1406.0,1919,1510
1406.0,1919,1438
1406.0,1543,1528
1406.0,1591,1525
1406.0,1622,1761
1406.0,1858,1884
1406.0,1871,1517
1406.0,1608,1894
1406.0,1648,1696
1406.0,1591,1858
1406.0,1543,1775
1406.0,1808,1855
1406.0,1840,1489
1406.0,1550,1572
1406.0,1541,1547
1406.0,1546,1425
1406.0,1660,1692
1406.0,1501,1527
1406.0,1507,1522
1406.0,1544,1674
1406.0,1754,1821
1406.0,1598,1635
1406.0,1650,1668
1407.0,1562,1816
1407.0,1573,1452
1407.0,1582,1761
1407.0,1590,1489
1407.0,1592,1626
1407.0,1592,1470
1407.0,1602,1513
1407.0,1613,1498
1407.0,1617,1665
1407.0,1619,1701
1407.0,1628,1676
1407.0,1655,1786
1407.0,1696,1522
1407.0,1703,1835
1407.0,1721,1816
1407.0,1728,1448
1407.0,1728,1897
1407.0,1728,1890
1407.0,1740,1487
1407.0,1761,1453
1407.0,1779,1819
1407.0,1787,1851
1407.0,1789,1902
1407.0,1841,1901
1407.0,1884,1525
1407.0,1887,1480
1407.0,1889,1492
1407.0,1898,1425
1407.0,1898,1477
1407.0,1912,1916
1407.0,1437,1480
1407.0,1449,1531
1407.0,1489,1516
1407.0,1554,1470
1407.0,1599,1796
1407.0,1616,1462
1407.0,1655,1882
1407.0,1711,1908
1407.0,1734,1819
1407.0,1779,1903
1407.0,1866,1496
1407.0,1887,1437
1407.0,1890,1897
1407.0,1566,1467
1407.0,1582,1453
1407.0,1591,1884
1407.0,1600,1438
1407.0,1622,1453
1407.0,1655,1512
1407.0,1734,1920
1407.0,1775,1528
1407.0,1786,1512
1407.0,1835,1874
1407.0,1858,1525
1407.0,1919,1510
1407.0,1919,1438
1407.0,1543,1528
1407.0,1591,1525
1407.0,1622,1761
1407.0,1858,1884
1407.0,1868,1441
1407.0,1871,1517
1407.0,1608,1894
1407.0,1648,1696
1407.0,1877,1908
1407.0,1433,1519
1407.0,1591,1858
1407.0,1613,1695
1407.0,1522,1524
1407.0,1543,1775
1407.0,1601,1458
1407.0,1660,1688
1407.0,1688,1692
1407.0,1808,1855
1407.0,1840,1489
1407.0,1857,1441
1407.0,1541,1683
1407.0,1550,1572
1407.0,1676,1439
1407.0,1541,1547
1407.0,1546,1425
1407.0,1585,1752
1407.0,1660,1692
1407.0,1547,1683
1407.0,1501,1527
1407.0,1507,1522
1407.0,1544,1674
1407.0,1754,1821
1407.0,1598,1635
1407.0,1650,1668
1408.0,1537,1480
1408.0,1537,1578
1408.0,1537,1731
1408.0,1537,1613
1408.0,1547,1855
1408.0,1554,1470
1408.0,1572,1731
1408.0,1583,1825
1408.0,1585,1766
1408.0,1592,1798
1408.0,1599,1796
1408.0,1608,1480
1408.0,1609,1879
1408.0,1613,1773
1408.0,1616,1462
1408.0,1628,1463
1408.0,1655,1882
1408.0,1674,1890
1408.0,1679,1505
1408.0,1683,1691
1408.0,1703,1475
1408.0,1711,1908
1408.0,1725,1490
1408.0,1731,1480
1408.0,1734,1819
1408.0,1779,1903
1408.0,1785,1448
1408.0,1816,1866
1408.0,1816,1823
1408.0,1821,1489
1408.0,1829,1873
1408.0,1829,1487
1408.0,1850,1868
1408.0,1862,1912
1408.0,1866,1496
1408.0,1882,1512
1408.0,1887,1437
1408.0,1890,1897
1408.0,1894,1480
1408.0,1914,1478
1408.0,1455,1463
1408.0,1485,1529
1408.0,1566,1467
1408.0,1582,1453
1408.0,1591,1884
1408.0,1600,1438
1408.0,1622,1453
1408.0,1655,1512
1408.0,1701,1835
1408.0,1734,1920
1408.0,1775,1528
1408.0,1786,1512
1408.0,1825,1510
1408.0,1835,1874
1408.0,1850,1857
1408.0,1858,1525
1408.0,1919,1510
1408.0,1919,1438
1408.0,1543,1528
1408.0,1591,1525
1408.0,1622,1761
1408.0,1718,1482
1408.0,1850,1441
1408.0,1858,1884
1408.0,1868,1441
1408.0,1871,1517
1408.0,1608,1894
1408.0,1648,1696
1408.0,1877,1908
1408.0,1433,1519
1408.0,1591,1858
1408.0,1613,1695
1408.0,1522,1524
1408.0,1543,1775
1408.0,1601,1458
1408.0,1660,1688
1408.0,1677,1701
1408.0,1688,1692
1408.0,1752,1766
1408.0,1783,1518
1408.0,1808,1855
1408.0,1840,1489
1408.0,1857,1441
1408.0,1541,1683
1408.0,1550,1572
1408.0,1676,1439
1408.0,1541,1547
1408.0,1546,1425
1408.0,1585,1752
1408.0,1660,1692
1408.0,1547,1683
1408.0,1501,1527
1408.0,1507,1522
1408.0,1544,1674
1408.0,1754,1821
1408.0,1598,1635
1408.0,1650,1668
1409.0,1550,1731
1409.0,1566,1467
1409.0,1566,1453
1409.0,1582,1761
1409.0,1582,1453
1409.0,1591,1592
1409.0,1591,1884
1409.0,1592,1858
1409.0,1600,1438
1409.0,1606,1489
1409.0,1622,1453
1409.0,1641,1480
1409.0,1655,1512
1409.0,1673,1725
1409.0,1678,1475
1409.0,1692,1496
1409.0,1692,1866
1409.0,1692,1491
1409.0,1701,1835
1409.0,1703,1473
1409.0,1725,1811
1409.0,1728,1448
1409.0,1734,1920
1409.0,1734,1779
1409.0,1740,1503
1409.0,1761,1453
1409.0,1775,1528
1409.0,1779,1835
1409.0,1786,1512
1409.0,1825,1510
1409.0,1835,1874
1409.0,1850,1857
1409.0,1858,1525
1409.0,1898,1471
1409.0,1912,1916
1409.0,1919,1510
1409.0,1919,1438
1409.0,1543,1528
1409.0,1591,1525
1409.0,1622,1761
1409.0,1628,1455
1409.0,1655,1818
1409.0,1689,1924
1409.0,1718,1482
1409.0,1734,1752
1409.0,1775,1866
1409.0,1828,1458
1409.0,1850,1441
1409.0,1858,1884
1409.0,1868,1441
1409.0,1871,1517
1409.0,1608,1894
1409.0,1648,1696
1409.0,1651,1905
1409.0,1697,1906
1409.0,1877,1908
1409.0,1433,1519
1409.0,1453,1467
1409.0,1548,1425
1409.0,1591,1858
1409.0,1613,1695
1409.0,1522,1524
1409.0,1543,1775
1409.0,1601,1458
1409.0,1660,1688
1409.0,1677,1701
1409.0,1688,1692
1409.0,1752,1766
1409.0,1783,1518
1409.0,1808,1855
1409.0,1840,1489
1409.0,1857,1441
1409.0,1541,1683
1409.0,1550,1572
1409.0,1676,1439
1409.0,1752,1835
1409.0,1541,1547
1409.0,1546,1425
1409.0,1585,1752
1409.0,1766,1835
1409.0,1660,1692
1409.0,1547,1683
1409.0,1501,1527
1409.0,1507,1522
1409.0,1544,1674
1409.0,1804,1510
1409.0,1717,1513
1409.0,1754,1821
1409.0,1598,1635
1409.0,1650,1668
1410.0,1537,1452
1410.0,1543,1528
1410.0,1543,1496
1410.0,1566,1582
1410.0,1576,1585
1410.0,1576,1874
1410.0,1578,1857
1410.0,1578,1441
1410.0,1579,1740
1410.0,1585,1766
1410.0,1591,1525
1410.0,1599,1774
1410.0,1616,1462
1410.0,1622,1761
1410.0,1628,1455
1410.0,1655,1882
1410.0,1655,1755
1410.0,1655,1818
1410.0,1665,1785
1410.0,1674,1890
1410.0,1689,1924
1410.0,1692,1816
1410.0,1692,1721
1410.0,1711,1877
1410.0,1718,1482
1410.0,1734,1752
1410.0,1761,1449
1410.0,1775,1496
1410.0,1775,1866
1410.0,1777,1923
1410.0,1779,1903
1410.0,1785,1816
1410.0,1804,1825
1410.0,1819,1920
1410.0,1828,1458
1410.0,1828,1495
1410.0,1850,1441
1410.0,1858,1884
1410.0,1866,1496
1410.0,1868,1441
1410.0,1871,1517
1410.0,1887,1480
1410.0,1457,1527
1410.0,1550,1578
1410.0,1551,1269
1410.0,1553,1919
1410.0,1590,1914
1410.0,1608,1894
1410.0,1648,1696
1410.0,1651,1905
1410.0,1688,1816
1410.0,1697,1906
1410.0,1734,1835
1410.0,1877,1908
1410.0,1433,1519
1410.0,1453,1467
1410.0,1548,1425
1410.0,1591,1858
1410.0,1613,1695
1410.0,1522,1524
1410.0,1543,1775
1410.0,1601,1458
1410.0,1660,1688
1410.0,1677,1701
1410.0,1688,1692
1410.0,1752,1766
1410.0,1783,1518
1410.0,1808,1855
1410.0,1840,1489
1410.0,1857,1441
1410.0,1889,1492
1410.0,1541,1683
1410.0,1550,1572
1410.0,1613,1773
1410.0,1676,1439
1410.0,1752,1835
1410.0,1541,1547
1410.0,1546,1425
