t,i,j
48092.0,153,271
48092.0,56,791
48093.0,153,271
48096.0,222,267
48097.0,222,267
48099.0,222,267
48101.0,222,267
48102.0,95,222
48103.0,222,267
48104.0,29,662
48104.0,222,267
48105.0,222,267
48108.0,29,791
48117.0,29,213
48126.0,153,271
48127.0,153,271
48128.0,153,271
48143.0,50,80
48144.0,153,271
48147.0,50,80
48164.0,153,271
48165.0,153,271
48166.0,153,271
48167.0,153,271
48168.0,153,271
48169.0,153,271
48174.0,153,271
48175.0,153,271
48176.0,153,271
48177.0,153,271
48179.0,153,271
48182.0,153,271
48183.0,153,271
48184.0,153,271
48186.0,153,271
48187.0,153,271
48188.0,153,271
48189.0,153,271
48192.0,153,271
48193.0,123,150
48193.0,153,271
48194.0,153,271
48194.0,123,150
48195.0,153,271
48195.0,123,150
48196.0,153,271
48196.0,273,743
48196.0,762,784
48197.0,153,271
48197.0,123,150
48197.0,273,743
48197.0,762,784
48198.0,153,271
48198.0,123,150
48198.0,273,743
48198.0,762,784
48199.0,123,150
48199.0,153,271
48200.0,123,150
48204.0,123,150
48205.0,123,150
48206.0,123,150
48207.0,123,150
48210.0,123,150
48211.0,123,150
48212.0,123,150
48213.0,123,150
48214.0,123,150
48215.0,123,150
48218.0,105,804
48219.0,153,271
48223.0,123,150
48223.0,153,271
48224.0,153,271
48224.0,123,150
48225.0,153,271
48225.0,123,150
48226.0,123,150
48228.0,63,709
48229.0,63,709
48232.0,153,271
48233.0,153,271
48234.0,153,271
48236.0,153,271
48237.0,153,271
48238.0,153,271
48239.0,153,271
48240.0,153,271
48251.0,132,268
48261.0,50,875
48262.0,50,875
48268.0,21,875
48269.0,209,875
48269.0,804,875
48269.0,209,804
48284.0,95,223
48288.0,29,123
48293.0,123,153
48294.0,123,153
48294.0,222,267
48294.0,153,271
48294.0,123,271
48295.0,123,150
48300.0,222,267
48301.0,222,267
48302.0,222,267
48303.0,222,267
48304.0,222,267
48305.0,222,267
48307.0,222,267
48308.0,222,267
48309.0,222,267
48309.0,184,751
48310.0,222,267
48310.0,184,751
48311.0,222,267
48311.0,184,751
48312.0,184,751
48322.0,222,267
48324.0,222,267
48325.0,222,267
48326.0,222,267
48328.0,222,267
48331.0,311,496
48354.0,255,804
48405.0,765,804
48406.0,765,804
48407.0,80,765
48407.0,765,804
48415.0,80,804
48416.0,132,172
48417.0,132,172
48418.0,132,172
48420.0,285,431
48430.0,132,172
48435.0,132,172
48440.0,132,172
48456.0,79,132
48457.0,79,132
48458.0,79,132
48459.0,79,132
48460.0,79,132
48461.0,79,132
48462.0,79,132
48463.0,79,132
48464.0,79,132
48465.0,79,132
48466.0,79,132
48467.0,79,132
48468.0,79,132
48469.0,184,751
48469.0,79,132
48470.0,184,751
48470.0,79,132
48471.0,79,132
48472.0,184,751
48472.0,79,132
48473.0,79,132
48474.0,79,132
48475.0,79,132
48476.0,79,132
48477.0,79,132
48478.0,79,132
48488.0,48,209
48490.0,48,209
48494.0,50,102
48507.0,80,213
48555.0,240,285
48560.0,184,751
48565.0,184,255
48566.0,39,194
48567.0,184,751
48573.0,39,95
48635.0,511,804
48636.0,511,804
48637.0,511,804
48638.0,511,804
48639.0,511,804
48664.0,123,533
48678.0,150,533
48679.0,150,533
48681.0,496,987
48699.0,150,153
48702.0,35,268
48702.0,196,205
48703.0,194,765
48704.0,196,205
48704.0,194,765
48705.0,196,205
48706.0,56,132
48706.0,196,205
48708.0,153,601
48709.0,153,601
48709.0,56,132
48710.0,153,601
48711.0,153,601
48712.0,153,601
48713.0,56,132
48713.0,153,601
48714.0,153,601
48715.0,153,601
48716.0,153,601
48717.0,153,601
48717.0,150,533
48724.0,222,267
48725.0,222,267
48726.0,222,267
48731.0,153,601
48736.0,153,601
48737.0,153,601
48739.0,153,601
48740.0,153,601
48741.0,153,601
48743.0,153,601
48744.0,153,601
48745.0,153,601
48746.0,153,601
48747.0,153,601
48748.0,153,601
48749.0,153,601
48750.0,153,601
48751.0,153,601
48752.0,153,601
48753.0,153,601
48758.0,153,601
48759.0,153,601
48760.0,153,601
48764.0,39,95
48764.0,153,601
48765.0,153,601
48766.0,153,601
48767.0,153,601
48768.0,222,267
48768.0,153,601
48769.0,153,601
48769.0,222,267
48770.0,153,601
48771.0,153,601
48772.0,153,601
48773.0,153,601
48777.0,153,601
48778.0,153,601
48779.0,153,601
48780.0,153,601
48781.0,153,601
48781.0,222,267
48782.0,153,601
48782.0,222,267
48783.0,39,222
48784.0,79,222
48785.0,79,222
48790.0,150,533
48803.0,153,271
48804.0,153,271
48805.0,153,271
48807.0,35,255
48811.0,285,875
48813.0,153,271
48814.0,153,271
48816.0,153,271
48820.0,153,271
48821.0,153,271
48822.0,153,271
48823.0,153,271
48824.0,153,271
48826.0,481,533
48828.0,153,271
48829.0,153,271
48830.0,194,311
48832.0,194,311
48834.0,153,271
48840.0,153,271
48841.0,153,271
48845.0,150,481
48849.0,150,153
48854.0,153,271
48855.0,153,271
48858.0,153,271
48860.0,153,271
48861.0,268,826
48861.0,153,271
48862.0,268,826
48862.0,153,271
48863.0,268,826
48863.0,153,271
48865.0,153,271
48866.0,153,271
48867.0,153,271
48868.0,153,271
48869.0,153,271
48870.0,153,271
48871.0,153,271
48873.0,153,271
48874.0,153,271
48875.0,153,271
48876.0,153,271
48877.0,153,271
48878.0,153,271
48881.0,153,271
48882.0,153,271
48883.0,153,271
48884.0,153,271
48885.0,153,271
48886.0,153,271
48892.0,153,271
48896.0,153,271
48900.0,153,271
48901.0,153,271
48902.0,153,271
48903.0,153,271
48904.0,153,271
48905.0,153,271
48906.0,153,271
48908.0,153,271
48910.0,153,271
48913.0,153,271
48914.0,153,271
48915.0,153,271
48916.0,153,271
48917.0,153,271
48918.0,153,271
48918.0,123,223
48920.0,153,271
48921.0,153,271
48921.0,123,223
48922.0,153,271
48923.0,153,271
48923.0,222,267
48924.0,153,271
48928.0,222,267
48941.0,153,271
48942.0,153,271
48943.0,153,271
48944.0,153,271
48944.0,194,311
48945.0,153,271
48946.0,194,311
48947.0,194,311
48948.0,194,311
48949.0,194,311
48950.0,194,311
48951.0,194,311
48952.0,194,311
48953.0,153,271
48953.0,194,311
48954.0,194,311
48955.0,194,311
48956.0,222,267
48956.0,194,311
48957.0,194,311
48958.0,194,311
48959.0,194,311
48960.0,153,271
48960.0,194,311
48960.0,123,223
48961.0,194,311
48962.0,153,271
48962.0,194,311
48963.0,153,271
48963.0,194,311
48964.0,153,271
48964.0,194,311
48965.0,194,311
48966.0,153,271
48966.0,194,311
48968.0,153,271
48968.0,194,311
48969.0,222,267
48971.0,153,271
48971.0,194,311
48972.0,222,267
48972.0,511,762
48973.0,222,267
48973.0,194,311
48974.0,194,311
48984.0,153,271
48985.0,153,271
48986.0,153,271
48992.0,153,271
48994.0,194,311
48995.0,194,311
48996.0,194,311
48997.0,194,311
48998.0,153,271
49000.0,153,271
49000.0,194,311
49001.0,194,311
49002.0,194,311
49003.0,194,311
49004.0,39,95
49004.0,63,481
49004.0,194,311
49005.0,194,311
49006.0,39,95
49006.0,194,311
49007.0,39,95
49008.0,222,223
49008.0,39,95
49009.0,39,95
49013.0,39,95
49022.0,39,95
49022.0,194,311
49023.0,194,311
49033.0,194,311
49047.0,153,271
49048.0,153,271
49048.0,533,601
49049.0,153,271
49050.0,153,271
49051.0,153,271
49053.0,153,271
49053.0,240,938
49054.0,240,938
49077.0,194,311
49091.0,222,267
49114.0,184,268
49147.0,875,938
49158.0,222,267
49175.0,194,311
49176.0,194,311
49195.0,194,804
49266.0,196,205
49274.0,150,601
49275.0,150,601
49287.0,56,132
49292.0,150,601
49311.0,150,601
49318.0,150,601
49328.0,150,601
49329.0,150,601
49331.0,150,601
49380.0,150,601
49381.0,150,601
